Transect,Position,98P1,98P2,98P3,98P4,98P5,98P6,98P7,98P8,98P9,98P10,98P11,98P12,98P13,98P14,98P15,98P16,98P17,98P18,98P19,98P20,98P21,98P22,98P23,98P24
NE,1,,r,,,17,41,,55,,,,,41,,,,,95,*,,,,16,44
NE,2,,,,,,41,3,55,,,,,41,,,,,95,"*,41,89",,,,16,
NE,3,,,41,,,41,3,55,,,,,38,44,,16,,,"*,41,89",e,16,,89,
NE,4,,89,41,,,41,,55,90,,,,38,,,,,,41,,16,,"89,16",
NE,5,,"89,44",41,,,41,3,55,,l,,65,38,,,,,,41,,,16a,16,
NE,6,,,41,,41,41,,,,,,65,38,,,17,,,41,,,55,"89,16",
NE,7,,,41,,l,41,3,,,,,65,38,44,,,,,,,,,,
NE,8,,,41,r,l,41,3,,,31,,65,38,44,,1,44,,,,51,55,,44
NE,9,65,,41,44,,41,3,,,,,65,38,44,,1,,16,,,51,55,,
NE,10,65,,41,,41,41,l,16,,,,65,38,,,1,,16,,,"51,65",,,
NE,11,65,,41,,41,41,,17,55,,,65,38,,,1,,16,16,,65,,,44
NE,12,65,,,,41,41,,,55,,,,,,,1,l,16,41,,65,,,44
NE,13,65,,,,65,41,3,r,55,,1,16,,,,"1,96",l,,90,,65,,16,
NE,14,65,,,,"41,65",41,,,55,,1,16,41,,,1,l,,"90,41",,65,,,
NE,15,65,l,l,44,41,41,,17,55,16,1,,41,,,1,,,16,51,,,,
NE,16,65,l,l,44,41,41,l,44,55,"16,31",1,,41,,,1,,9,16,,,,,
NE,17,,,l,,41,41,,16a,55,,1,,41,,,1,l,9,16,,,,,
NE,18,,,l,,41,4,,,55,l,"1,16",16,41,,,,"65,44",9,16,65,,,,
NE,19,,l,l,,41,l,,,55,l,1,16,,,,,"65,44","9,65",,,,,,
NE,20,l,44,l,,41,l,3,,,,"1,52",16,,,,,65,65,16,,,,16,44
NE,21,9,l,41,,41,"90,92",,90,r,,"1,52",,41,,,,65,65,16,65,,,,
NE,22,9,44,"41,65",,41,90,,,r,,"1,52",,41,,,,65,65,16,65,,,,
NE,23,9,,65,44,41,90,90,,r,l,"1,52",16,,,,,65,65,16,65,,,,
NE,24,l,,65,44,41,19,l,,52,,"1,65",,,,,,65,65,16,65,,,,
NE,25,,44,65,44,41,,,,52,,"1,65",,,,,,65,65,"16,e",65,,,,
NE,26,,l,65,44,41,l,l,86,52,,"1,65",,41,44,,,65,,16,,,,,51
NE,27,r,l,65,,41,l,3,,,,"1,65",86,41,44,,,,,16,,,,16,51
NE,28,,,65,,41,,,,65,,"1,65",,41,44,,,44,,16,,,,,"51,88"
NE,29,l,,65,44,l,,l,,65,44,"1,65",,,,,,44,,16,,,,,"51,88"
NE,30,65,,65,,l,,3,,65,,"1,65",,,,,,,,16,,,55,,51
NE,31,65,,65,,l,65,,44,65,17,"1,65",,41,,,,,,16,,,55,,51
NE,32,l,,65,,l,65,,,65,16,"1,65",,41,,,,,,16,,,55,,
NE,33,,,l,,l,65,,l,65,16,"1,65",,41,,,,,,41,,,55,,
NE,34,,,,,,65,,l,65,31,"1,65",16,41,,,,44,,16,,,55,,
NE,35,,,,,,65,,l,65,l,l,16,,,,,,,16,,,55,,
NE,36,,,,,,65,,,65,16,16,,,,,,,,"16,41",,m,55,m,l
NE,37,,l,,l,,65,,,65,16,l,,41,,,,,,"16,41",,m,,m,
NE,38,,16,,44,,65,30,,65,,44,16,41,,,,44,,16,,m,,m,
NE,39,55,l,,44,,65,,,65,31,16,,41,,,,,,"16,28",,m,,m,
NE,40,55,,,,,l,30,55,,44,l,16,41,,,,,,8,,m,,m,44
NE,41,55,,,l,,41,,55,,,16,16,41,,,,,,16,,m,,m,l
NE,42,55,,,,41,41,,,,,l,16,41,,,,,,16,,m,,,
NE,43,55,,l,,41,41,,,,,16,16,41,,,,,,16,16,m,,16,51
NE,44,,,l,90,41,41,30,m,,,l,16,,,,,,,,16,m,,,51
NE,45,,16,55,,41,41,,44,,,l,16,,,,,,,"16,30",,m,,,51
NE,46,,16,"55,90",l,41,41,,,65,,l,16,,,,,,,59,,m,55,,51
NE,47,1,l,l,l,41,41,,,,,l,16,,,,,44,,,,m,,,51
NE,48,,44,l,l,41,41,,17,,,,16,,,,,,,,,m,,,51
NE,49,,l,l,,41,,,,,,,16,44,,,,l,,16,e,"m,25",,16,51
NE,50,,r,l,l,41,65,30,44,,,,16,,,,,,,,,,,16,51
NE,51,,r,41,,65,65,30,44,,,l,16,44,,,,,,29,,,,,51
NE,52,,r,41,,"1,65",65,,44,,19a,,16,,,,,,,16,53,,55,,l
NE,53,l,l,41,,"1,65",65,,,,,,16,,,,,,65,16,,,55,16,l
NE,54,,,,,"1,44,65",65,,r,,,,16,,,,,,65,16,,,,,"51,44"
NE,55,,,,,"1,41",65,l,r,,,,16,,,,31,,65,16,,m,,,"51,65"
NE,56,,90,,,"1,41",65,,,,,,"16,44",,,,,,65,16,,m,,89,
NE,57,l,,,16,"1,41",25,30,90,,,,16,,,,,r,65,16,,m,,,
NE,58,,,,l,41,25,,,,,,16,,,,,,65,"16,90",,m,,,l
NE,59,,,,,41,44,30,44,,,,16,,,,,44,,16,,m,,,
NE,60,l,,,,41,44,,,,,,"16,65",,,,,,,16,,m,,,
NE,61,44,,,,41,,30,,44,44,,"16,65",,,,,,,16,65,m,,16,
NE,62,44,1,,44,41,44,,,,31,,6,,,,,,,,,m,,,
NE,63,44,,90,,l,,l,17,,l,16,16,,,,,,,,,m,,16,
NE,64,44,,90,l,,l,30,,,,,16,,,,,,,,"38,65",m,,,
NE,65,1,,90,l,,"41,44",88,,,,l,16,,,,92,,,,"38,65",m,,16,
NE,66,1,,16,l,l,41,88,44,,16,l,"16,86",,,,,"44,96",,1,"38,65",m,,16,l
NE,67,,l,l,l,,41,,44,,16,l,16,"1,55",,,92,,,1,"38,65",,,19a,l
NE,68,,,l,,l,41,,,,44,16,16,,,,,,,1,"38,65",,,,
NE,69,,1,,l,,41,l,,,16,l,16,,,,92,,,1,65,,,89,
NE,70,,1,,,,41,,,65,l,l,,,,,,,,1,38,,,16,
NE,71,,1,l,l,41,41,,,65,17,l,16,,65,,,,,1,,,,,l
NE,72,,,,,41,41,,,65,,l,16,,"65,38",,,l,,,,,,,
NE,73,,,,l,41,41,,16,65,,16,,,"65,38",,65,l,65,,,,,16,
NE,74,,44,90,l,"41,90",41,,16,65,,16,,,"65,38",,65,l,,,,,,,
NE,75,52,44,41,l,90,41,,,,l,,,,"65,38",,"65,51",l,,,16,,,*,
NE,76,"52,90",44,41,,,41,,,,90,,86,,"65,38",,65,l,,,,,,,
NE,77,90,r,41,,41,41,1,17,,,,16,41,"65,38",,65,l,51,,,,,,
NE,78,17,r,"41,38",,41,41,1,17,,,,,41,"65,38",,65,"44,65",51,,,,,,
NE,79,17,r,38,,41,,1,,,,l,16,41,"65,38",44,65,,51,,,,,16,
NE,80,,44,38,,41,,1,"17,38",,"16,3",,16,41,"65,38",44,65,l,51,,,,,,
NE,81,,44,"38,44",,41,,,"17,38",,,l,16,1,"65,38",,,l,51,,,,,,
NE,82,l,44,38,,41,,,,,,l,16,1,65,,,l,51,,,,,,
NE,83,,"1,44",38,,,,3,,,,51,16,,65,,,65,,,,,,,
NE,84,,"1,44,38",44,,,19a,,65,,,"51,65",16,,65,,,65,,,,,,,
NE,85,92,"1,44,38",l,,,r,3,65,,92,"51,65",16,,,,,65,51,,e,,,,
NE,86,"92,17",38,l,,,,,"38,65",,16,"51,65",16,99,51,,,,51,16,e,,,,52
NE,87,17,38,,,100,,3,65,,16,"51,65",16,,51,,,l,,16,e,,,,52
NE,88,17,38,,65,,,3,,,l,"51,65","16,44",,65,,,51,,,,,,,52
NE,89,"92,17",38,,"38,65",,41,3,,,l,51,"16,44",,"65,51",,,51,,16,e,,55,41,"52,88"
NE,90,l,41,,65,,41,,,90,,51,16,"44,m",65,,,,,16,,,38,,88
NE,91,,41,90,"38,65",,41,,,,,1,"16,4",m,65,,,,,16,"e,88",,,16,88
NE,92,44,l,90,"38,65",,41,,,96,90,1,4,,65,,,44,,16,88,,,,44
NE,93,l,l,,"38,65",,41,,,,90,1,,m,"65,16",,,,,,"e,88",,,,
NE,94,,l,r,"38,65",,41,,16,52,38,1,16,"41,m",65,44,,,,33,,,,,
NE,95,,44,r,"25,38,65",,41,1,,52,38,1,16,41,,44,,44,,,,,,,44
NE,96,,r,,"25,38,65","41,100",41,,44,,38,1,,41,17,,,,,,,,,,
NE,97,,r,l,"25,38,65","41,100",,65,,90,38,l,,,,,,44,e,e,,16,,,
NE,98,,41,l,"38,65",41,r,l,,,38,l,,,,"65,38",17,44,,,16,,,16,88
NE,99,,41,l,65,41,,65,,,"38,28",,16,,,"65,38",,92,,,,16,,,88
NE,100,,41,r,65,l,44,l,,,38,,16,,,"65,38",,,,16,,,,,88
NE,101,16,,l,65,l,"41,44",l,,,38,,16,,,65,,,,16,,,,,88
NE,102,16,,l,65,100,,l,,,38,,16,,17,65,23,,,86,,,,16,
NE,103,16,r,l,,,l,,,,38,,16,,,"65,38",,44,,,,,,16,
NE,104,16,l,,,,41,,,44,,,"16,1",,,"65,38",,,,,,,,16,
NE,105,16,,,,,41,,16,,44,,1,,,65,,17,,e,,,,16,
NE,106,16,l,,41,41,41,52,,65,l,,"1,44",,,,,,,e,,e,,,
NE,107,16,1,l,"41,44",41,41,52,16,65,l,,"1,44",,17,,,,,e,41,,,,
NE,108,16,1,,44,41,l,52,,,l,l,1,,"44,92",,,44,,,"41,51",,,,
NE,109,16,"44,1",,"41,44",41,53,,,,l,l,"1,16",,,,,44,,e,"41,51",,,,
NE,110,16,1,41,"16,41",41,,,57,,l,,"1,16,98",,,,,,65,,41,,,,
NE,111,16,1,41,41,100,17,,55,55,l,l,"1,16",,,,,,65,23,41,,,,
NE,112,16,1,41,41,,"53,68",,"55,82",,,l,"1,16",31,,,92,,65,,,,,,
NE,113,16,1,41,41,,"68,92",,,,,l,16,,,,,,65,8,,,,,
NE,114,16,44,41,,r,68,,,,,65,16,,38,,,44,65,8,,,,,
NE,115,16,r,41,55,,l,,44,96,90,65,16,90,,,,,65,,,,,100,
NE,116,16,r,41,55,,,,44,,,65,"65,1",,,,,44,65,,,16,89,100,
NE,117,16,r,41,55,,,,44,,l,65,"65,1",,,,,44,,,,,52,100,
NE,118,16,,41,,,8,,,,l,65,1,,,,,,,16,,,,100,
NE,119,16,,l,l,,19a,,,,l,65,1,,,,,,,16,,16,55,100,
NE,120,"16,92",6,r,l,l,8,l,44,r,l,l,,,,,,,,8,,,,100,44
NE,121,"16,92",,l,l,,44,,44,,,l,44,,,44,,,,,,,,,88
NE,122,"16,92",l,l,l,,,,,,,65,,,,51,17,,,19a,,,,,88
NE,123,"16,92",44,l,25,,,,l,,,65,,,,51,65,,,,,,,,"51,88"
NE,124,"16,92","44,41",,25,,,,44,,44,65,16,,,,65,,,,,,,,"51,88"
NE,125,"16,92",1,41,25,44,,,,,44,65,16,,,,,,17,,65,,,8,"51,88"
NE,126,16,,41,l,l,53,,44,,,65,16,,,65,38,"65,44",,86,65,,89,,l
NE,127,16,44,41,l,,,,,,,65,16,,,,,65,16,,65,,,,
NE,128,16,41,"38,41",l,,r,,l,,90,65,16,,,65,,65,,89,65,,,,
NE,129,16,,"38,41",,,92,,,,l,l,"16,86",,,,,65,,89,65,,,,
NE,130,16,"44,1",38,,l,92,l,44,r,,l,16,65,,,,65,,,38,,,,
NE,131,19a,1,"38,65",,,92,,44,,,l,16,65,65,,87,,,,,,,,
NE,132,,"1,44","38,65",,,,,44,,,l,16,",38",65,,,,,16,,,,,
NE,133,16,"1,44","38,65",,l,l,,44,,,l,16,"65,38",65,,,,,16,,e,,,
NE,134,16,"1,44",65,10,,l,,,,,l,16,"65,38",65,10,,44,,e,,,,,
NE,135,17,1,l,25,l,l,l,,96,,51,16,"65,38",65,10,,,,,,,,,44
NE,136,l,1,l,,,92,,,,,51,16,38,65,10,,,,,,,,,44
NE,137,16,23,l,,,54,44,16,,,51,16,65,65,10,,,,,,,,,44
NE,138,,,44,44,90,54,90,,,,51,16,,,51,,,,,,,,,
NE,139,l,89,41,,90,l,90,90,,,51,,,,51,,l,,,,,,,96
NE,140,"17,c",44,41,44,90,,1,,,,51,16,,,51,,l,,,,,,,
NE,141,"90,c",,41,44,l,l,1,55,,"19a,44",51,16,,,51,,l,,,,,,,
NE,142,"16,68",,41,,44,l,1,55,,,51,16,,,51,,,,,,,,,44
NE,143,l,44,41,,l,,1,55,,,51,,,,"51,50",16,,,,e,,,,44
NE,144,"17,c",,41,,l,,1,,,l,51,,,,"51,50",,65,,16,,,55,89,
NE,145,,l,41,10,l,,1,,,,51,,,,"51,50",,"65,51",,,,,55,,
NE,146,l,16,41,10,l,,,,,,51,16,,,"51,50",,"65,51",,,,,,,
NE,147,19a,,41,10,l,l,,,,,l,16,,,50,,"65,51",,16,,,,,44
NE,148,19a,44,l,,l,,m,,,,l,16,,,50,,"65,51",,,,,,16,44
NE,149,16,44,l,,,44,m,,,,l,16,,,50,,65,1,,,,,16,
NE,150,l,,l,l,,,m,,l,19a,l,16,"38,65",,50,,65,1,,,,,"16,38,65",88
NE,151,"16,19a",l,41,l,,,m,1,,,,16,"38,65",,50,,65,,,,,,"38,65",88
NE,152,16,,41,,,,m,55,,31,,16,"38,65",,50,,65,,e,,,,"38,65",88
NE,153,"16,23",,41,,,,l,,,,,16,"38,65",,,,l,1,,,,,"38,65",88
NE,154,16,44,41,"16,44",l,55,l,72,90,,,16,"38,65",,,,,"1,65",,,89,55,"38,65",
NE,155,16,44,41,44,44,55,,,r,17,,,,,,,,"1,65",16,,,,"38,65","44,88"
NE,156,,,41,44,,l,l,,,l,,44,,,,31,44,65,,e,,,"38,65",44
NE,157,l,44,41,44,,l,,,90,,16,,,,,,,65,16,e,,,"38,65",
NE,158,16,,41,44,,l,,,,90,16,,,,,,,65,16,e,,,"38,65",
NE,159,16,,41,44,,l,1,92,,,16,,38,,,,,65,55,e,,,"38,65",l
NE,160,l,,90,,44,55,1,,44,,44,16,"38,65",,,,,,55,e,,,"65,16",l
NE,161,,,41,,,,1,,,,,16,65,,,,,,55,,,,51,"41,44"
NE,162,,,41,,,,1,55,,,,16,65,,,,44,,55,,,,51,"44,1"
NE,163,16,r,41,44,,,1,55,55,44,,16,65,,,,,,,,,,51,1
NE,164,,,"25,41","41,44",,,1,55,,8,,16,65,,,,,,,,65,,"65,51",1
NE,165,,,41,"41,44",65,,1,55,,,,16,65,,44,,44,8,,,65,,"65,51",1
NE,166,,,41,44,"65,90",,65,55,,,44,16,65,,,,,16,,,65,,"65,51",1
NE,167,,,38,44,65,,65,17,44,,"41,44",16,65,,,,,16,89,,"65,38",,"65,51","41,1"
NE,168,17,44,l,44,,,65,,44,,41,,,,,,44,,89,,"65,38",,65,41
NE,169,,,,,,"19a,44",65,16,,l,41,,,,44,,,51,,,65,,65,41
NE,170,16,,,44,,,,44,44,,41,"51,16",,,44,16,44,51,16,,65,,"65,16",41
NE,171,16,,,,,,90,17,l,90,41,"51,16",,,52,,44,65,,,65,,"65,16","41,44"
NE,172,16,,,17,,,90,,l,90,41,"51,16",,,52,16,44,65,,,"65,38",e,,44
NE,173,16,l,,23,,l,90,17,l,"44,8",41,"51,16",,,,,44,"51,65",16,,38,,,44
NE,174,16,,44,23,,l,,17,44,44,41,"51,16",,,44,,,51,16,e,,,,44
NE,175,l,,l,,l,l,,,44,16,41,"51,16",,,44,,,51,38,e,,,,44
NE,176,l,,r,,,,,,44,44,41,"51,16",,,,,,51,38,e,16,,89,44
NE,177,"16,65",,,44,,,,,,,41,"51,16",,52,65,,,"51,65",38,e,16,,,
NE,178,65,l,,l,l,l,,,44,l,55,"51,16","65,44",52,,,44,51,38,,,,,44
NE,179,65,,l,l,,41,,,44,,l,"51,16",65,52,65,,,,38,,,,,l
NE,180,65,,44,l,,41,,,,,l,16,65,52,65,,,51,,,e,,,
NE,181,65,,l,44,,,,44,,38,,16,65,,65,38,44,51,16,,e,,,l
NE,182,65,38,41,,,41,,,l,65,,16,,,65,38,44,,16,,51,,e,41
NE,183,65,38,41,,,41,,55,44,,,"16,65",41,,65,"38,98",44,,,,"51,e",,e,41
NE,184,65,38,41,,,41,90,l,,,,"16,65",41,,65,"38,98",44,,16,,e,,,41
NE,185,65,,l,,l,41,,l,,l,l,"65,16",41,,65,"38,65",,,,,,,*,41
NE,186,65,,,62,,l,,55,r,l,,"65,15",41,,65,65,,16,16,53,e,,,41
NE,187,65,,,44,,l,3,,r,,,"65,16",41,,65,65,,"16,8",e,53,,,89,41
NE,188,65,l,l,l,l,,,55,,,16,"65,16",41,,,65,,,,62,,89,,41
NE,189,65,l,,l,,,,55,,l,,"98,16",41,19a,,65,44,,e,,,,,41
NE,190,65,,44,,,l,67,,l,l,,"98,16",41,,,,l,16,,,,,,"41,51"
NE,191,65,,r,44,,25,67,17,44,,,"98,16",41,,,,l,,,,e,,,"41,51"
NE,192,l,,r,,,"1,25",67,,44,,,"98,16",,,,,44,,,,16,,16,41
NE,193,l,,,,,25,67,,l,,,"98,16",,16,44,51,l,,,53,"16,e",,,41
NE,194,16,44,,,,"1,25",67,65,l,,l,"98,16",,16,44,51,,,"16,e",,16,,,41
NE,195,l,,,,,25,,65,90,,,"98,16",,,51,65,,16,16,,16,,,41
NE,196,l,,44,44,,1,,65,l,,16,16,,,51,"65,51",,,8,,"16,e",,,41
NE,197,16,,,44,,,,65,90,,,16,,,51,"65,51",,,,,16,,e,41
NE,198,l,,,"44,54",,,,65,,,,16,,,51,"65,51",,,,,"16,e",38,,41
NE,199,l,,,44,38,65,38,65,90,,,16,,,,"65,51",44,,16,,16,38,,41
NE,200,,,l,,38,65,,,90,l,16,16,,65,,"65,51",,,,,16,,,41
NE,201,,,41,44,38,65,65,,l,,l,16,,65,,"65,51",,,16,,16,,,41
NE,202,,,41,44,65,65,65,,,l,l,,,65,,"65,51",44,,16,,16,,,41
NE,203,,44,,,65,65,65,17,65,,17,,,65,,51,44,,,e,,,,41
NE,204,9,,,,l,l,65,17,65,,l,,,65,,,,,,,16,,,41
NE,205,,,,,65,1,l,,65,,l,,,65,,,,,16,,16,,,41
NE,206,,,41,,65,l,,,65,,,,,65,,,,,51,,16,,,41
NE,207,,l,41,,65,65,,,"38,65",,,,,65,,,1,,"51,65",,16,,,41
NE,208,,44,41,,l,"44,65",,,38,,16,,,"65,51",,,"1,19a",65,51,"51,41",,,41,41
NE,209,,44,41,,65,65,,,38,,,,30,"65,51",44,,l,65,51,"51,41",16,,41,41
NE,210,l,,41,,,65,,,38,,,,,"65,51",44,,l,"65,e",51,"51,41",16,65,41,41
NE,211,,,41,44,,65,l,,65,44,l,,,65,,,,,51,51,"16,92",65,41,"41,1"
NE,212,,16,,,,65,,,65,l,l,,,65,50,,,,51,51,16,65,41,41
NE,213,,16,,44,52,65,,,65,55,,,41,,50,,44,,,"51,65",16,65,41,l
NE,214,,44,,,52,65,3,,65,55,,,41,,50,,,,,"51,65",16,,41,l
NE,215,55,44,,,,"65,92",,,65,l,17,51,41,,,m,44,53,,"51,65",16,,89,l
NE,216,"92,90",,44,,,,,17,,,,51,41,,,m,,e,,"51,65",16,,89,"51,81"
NE,217,l,l,44,"16,44",,25,,,,,,51,41,,,,,,e,51,16,,89,"51,81"
NE,218,,l,44,,,25,,,,,90,51,41,44,100,m,,e,,51,,,16,"51,81"
NE,219,,l,44,17,,92,,17,,,90,51,,,100,"m,92",,e,,"51,41",,,16,"51,81"
NE,220,,l,41,"17,44",l,92,,17,90,,,"51,65",41,,100,92,,,e,"51,65",16,,16,"51,81"
NE,221,,r,l,17,,92,,38,,44,,"51,65",,,,m,,,,"51,65",16,,16,51
NE,222,l,,52,25,,92,,38,,l,,"51,65","41,44",,"38,65",m,,,e,"51,65",16,,"16,38",51
NE,223,l,44,52,25,,l,l,l,,,16,"51,65",41,,"38,65",,,65,,51,16,,38,51
NE,224,,,52,16,,l,l,l,,,,"51,65",41,65,"38,65",,,65,,51,16,89,"16,38",
NE,225,,,52,16,,l,,,,,17,"51,65",,65,65,,44,65,89,,16,,16,
NE,226,l,,,16,,,,,,,16,"51,65",,65,65,,,65,,,16,,"16,38",
NE,227,19a,,,,l,,,,,90,16,"51,65",41,,"38,65",,44,65,,16a,16,9,"16,38",
NE,228,,,,16,,,,,,,l,65,41,,"65,38",,,"65,28",,,16,9,38,65
NE,229,,,,16,,25,,,,,l,65,41,,"38,65",65,,"65,28",41,16,16,9,89,65
NE,230,,,,16,,25,,1,,,l,65,41,,"38,65",65,,65,,,,,89,65
NE,231,r,,,16,,69,l,1,90,l,l,"57,65",41,,"38,65",65,,,41,,"16,89",,"16,89",65
NE,232,,1,l,16,,1,,1,,,l,,,,65,65,,,,41,16,16,,65
NE,233,,1,,16,,57,,1,,,l,92,41,,65,65,,,41,41,,16,89,65
NE,234,,1,,,,,,1,,,,"16,92",,,,65,,65,41,41,,,"16,89",
NE,235,19a,44,,16,,,,1,,,,"16,92",,,,65,,65,41,41,,,"16,89",l
NE,236,19a,44,,,,,l,1,,,,"16,92",41,,,65,,65,"41,87",41,16,,,
NE,237,,44,,,,44,,1,,,,16,41,,,65,,65,41,41,,52,89,
NE,238,,,,,,,3,1,,,,16,"90,44",,,65,,65,41,41,,52,,
NE,239,,,,,,,55,1,,,,16,90,,,65,44,65,41,41,,52,31,
NE,240,,,l,,,,55,1,90,,,16,38,,,65,44,65,,41,,52,,
NE,241,,,,,,l,55,"1,88",,,,16,38,,,,44,65,23,41,,55,,44
NE,242,17,44,44,,41,"1,44",55,1,l,,,16,38,,,,,,41,41,,68,,44
NE,243,17,,44,,41,"1,68",55,1,,44,,16,,,,,,,41,"41,51",16,,,
NE,244,17,l,44,,41,l,,1,l,44,,16,"65,38",,52,,44,e,"41,69a","41,51",16,,31,
NE,245,l,17,,,41,l,,1,r,,16,16,"65,38",,"52,50",16,,,41,51,16,,,
NE,246,,,,,41,l,,1,,44,,16,65,,"52,50",16,,,41,51,"16,88",,,
NE,247,,,,,41,,,17,r,,16,16,65,,50,"19a,16",,,"41,23","65,51",88,,31,
NE,248,,,,r,41,,,,,,16,16,65,,50,,,,41,"65,51",16,,31,
NE,249,l,,l,,41,69a,,,,,16,16,65,,50,,,,41,"65,51",16,"89,16",16,
NE,250,31,,l,,41,l,,17,l,,"16,1",16,65,90,50,65,,,41,"65,51",16,16,16,
NW,1,,44,44,,,41,,,,,,65,41,44,,,44,,,e,,52,,
NW,2,,,,44,,41,,44,,31,,65,41,44,44,,44,,59,,,52,,l
NW,3,,,41,44,,,,,,44,,65,41,44,44,,44,,16,,,52,,l
NW,4,,,41,44,,,,,,,,65,41,,,,44,,,,,52,,51
NW,5,,l,41,44,,41,,,55,,15,65,41,,,,44,,,,,,,
NW,6,g,,41,,r,41,,,55,,16,65,41,,,,44,,,,,,,
NW,7,17,,,44,,41,,,55,,,,41,,,,44,53,,,,,,
NW,8,,r,,,,41,,,,,,16,41,,,,44,,,,,,,r
NW,9,,,,44,,,,44,,,,16,41,65,,17,,,e,e,,,16,
NW,10,,l,r,44,52,,,,,,16,,41,"65,38",,17,,,e,,,,16,
NW,11,,44,1,,52,,l,,,,,,,"65,38",,,44,,,,,,,
NW,12,l,"44,52",1,44,"52,65",,90,,,,,16,,"65,38",,,44,,,,,,16,
NW,13,,l,1,,65,41,,,,,,,,"65,38",,,44,,,e,,,,
NW,14,,44,"1,44",,65,41,,44,,,16,16,,"65,38",,19a,,,,e,,,,
NW,15,,,"1,44",,65,41,,44,,,,16,,65,,,44,,,e,,,"19,e",44
NW,16,,l,"1,44",44,65,,,44,,,,16,,"65,38",,17,,,,,,,e,44
NW,17,l,r,1,44,,,1,,,90,,16,,"65,38",,17,44,,23,e,,,,
NW,18,,,1,,,44,1,,,,,16,,"65,38",,,44,,,e,52,,,
NW,19,,,1,44,r,,,,,,l,16,41,"65,38",m,,,,,,52,,,l
NW,20,,l,,44,r,,,,,,l,,41,38,m,,,,16,,,,,
NW,21,44,44,,44,,,1,r,,,,,41,65,m,,,,,,,,,
NW,22,,44,,44,,92,,,,,,86,41,65,m,,,,,,,,,
NW,23,,44,90,44,,,,,,,,,41,,m,,,,16,,,,,
NW,24,l,r,,44,r,92,l,,55,,,16,41,,m,,,,16,,,,,
NW,25,,,,44,,,,90,,,,16,"1,41",,m,,,,,,,,,
NW,26,,,,,,,l,44,,,,16,"1,41",,m,,44,65,,,,,,
NW,27,,,,,,,44,,,r,16,16,1,,m,65,,65,,,,,,
NW,28,,l,41,44,,,,,,r,,16,1,,m,65,,,,,,,,
NW,29,,l,41,44,,,,44,,,16,16,1,,m,65,,,,,,,,l
NW,30,l,l,41,,,,90,52,,,16,16,1,,m,"65,38",,,,,,,,44
NW,31,,,41,,r,,90,52,,,,16,1,,m,"65,38",,,,,,,90,
NW,32,,44,41,,,,44,52,,,16,16,1,,m,65,,65,,,,,90,
NW,33,,44,"41,55",,,38,"1,44",52,l,31,,16,1,,m,,,,,65,e,,,
NW,34,,l,55,44,,,1,,,,,,1,,m,,44,,16,,,,,
NW,35,l,,55,44,,,1,,,,16,,,,m,,,,e,51,,,,44
NW,36,1,,,,,,1,,96,,l,55,,,m,,44,,,65,,,,
NW,37,1,44,,,,,1,,,,,55,,,m,,,,,"65,51",89,,,
NW,38,1,44,,,,,1,,,,65,16,,,m,,,,,51,,,31,
NW,39,1,l,,,,20,1,44,g,,65,16,38,,m,,44,,,51,e,,,44
NW,40,"1,16",,,l,,,1,,1,90,,,38,,m,,,16,e,51,,,,
NW,41,"1,16",l,,,3,,1,,1,,,,,,m,,,16,,,51,,,
NW,42,"1,16",44,,44,,,1,,,,44,65,,,m,,,16,,,51,,,
NW,43,"1,17",l,,,,,1,44,,,54,,38,,"m,65",,,16,,,,,,
NW,44,"1,17",,l,44,,,1,,l,44,,,38,,"m,65",,,,,,51,,,
NW,45,"1,16",,41,,96,,1,,,,,16,"38,65",,"m,65",,,,,e,"51,89",,,
NW,46,"1,16",44,41,,,,,,,,l,16,"38,65",,"m,65",,,,,e,"51,65",,16,
NW,47,"1,16,17",44,,90,,,,44,,90,44,86,"38,65",m,"m,65",,44,,,e,"51,65",,,
NW,48,"1,16",44,,44,,,,,,,16,,,m,"m,65",,44,,65,,65,,,44
NW,49,"1,16",44,l,,23,,1,,,l,90,,,m,"m,65",,,,65,,,,,
NW,50,"1,16,69a",l,41,,,65,1,l,,l,"90,44",44,,m,65,,44,,65,,,,,
NW,51,"1,16",44,41,,19a,65,,l,,l,90,16,,m,65,,44,,65,,,,,
NW,52,"1,16",44,l,,,"38,65",l,l,,l,,16,,m,,,,,65,,,,,
NW,53,"1,16",44,l,,,"38,65",,,,l,54,,16,m,,,44,,65,,,89,,
NW,54,"1,16",44,l,,,65,55,,,l,,86,,m,,,,,65,,,,,
NW,55,"1,16",l,,"44,90",,65,"3,55",17,,,l,"44,16",44,m,,88,,,65,,,,,
NW,56,"1,16",,,l,,65,55,,,,44,,,m,,,44,,19a,,,,,
NW,57,"1,17",l,,,55,,55,44,,16,,,16,m,,,44,,,,,,,
NW,58,"1,17",t,,55,55,,55,17,l,,,"44,16",,m,,16,44,,e,,,,,
NW,59,1,l,,,55,,,,,,19a,,44,m,,16,,,,,,,,
NW,60,"1,g",44,,,55,,,l,,,54,16,,m,,,,,19a,e,,,16,51
NW,61,1,,,,55,1,,l,,,44,16,,m,,17,,51,,e,,,,51
NW,62,68,,,l,,,,,,,,16,44,m,,17,,65,,,,,16,51
NW,63,,,,,,,,17,,r,44,16,,m,,16,,65,,,,,,51
NW,64,16,44,,,,,,,,,,16,,m,,,,65,,,,,16,51
NW,65,16,t,r,44,r,,44,17,,r,44,72,,m,,,,65,,,,,,
